filename,prediction,confidence
1-9841-A-13.wav,Animal,0.23255454
3-143933-A-38.wav,Silence,0.5983238
5-207836-C-29.wav,Toilet flush,0.105109975
5-250258-A-49.wav,"Roaring cats (lions, tigers)",0.15679075
3-141684-A-21.wav,Silence,0.67853385
3-134699-C-16.wav,Animal,0.23495927
1-103999-A-30.wav,Silence,0.822235
3-145719-A-17.wav,Liquid,0.34299582
5-189795-A-4.wav,Frog,0.36125413
4-212604-A-15.wav,"Inside, small room",0.20549989
1-12653-A-15.wav,"Inside, small room",0.1285452
4-133895-A-7.wav,Silence,0.8067997
2-120218-B-30.wav,Knock,0.3945106
3-197435-A-22.wav,Silence,0.2685518
2-109231-A-9.wav,Speech,0.14116342
4-165813-A-19.wav,Thunderstorm,0.45954353
2-109505-A-21.wav,Silence,0.8929203
4-175000-A-40.wav,"Heart sounds, heartbeat",0.8524041
1-21896-A-35.wav,Music,0.30029592
5-187444-A-33.wav,Vehicle,0.16540705
5-213836-D-9.wav,Vehicle,0.15444386
2-66205-A-23.wav,Silence,0.7150208
5-209719-A-24.wav,Silence,0.8929487
5-205589-B-17.wav,Water,0.41053802
2-89516-A-37.wav,Music,0.27358028
3-105235-A-7.wav,Animal,0.28618857
3-107123-A-26.wav,Silence,0.35758093
1-51805-B-33.wav,Music,0.44534555
1-54505-A-21.wav,Silence,0.62797207
5-244933-A-34.wav,Silence,0.17529882
1-155858-A-25.wav,"Outside, rural or natural",0.21805951
2-139748-A-15.wav,Music,0.7101043
4-201800-A-31.wav,Silence,0.63966715
3-144692-A-21.wav,Silence,0.27165815
2-52789-A-4.wav,Speech,0.6715158
1-9887-A-49.wav,Animal,0.13592222
3-163288-A-1.wav,Silence,0.5673608
2-43802-A-42.wav,Music,0.25696924
1-115920-B-22.wav,Tap,0.31937808
3-103401-A-33.wav,Fart,0.12615414
4-182314-A-7.wav,"Inside, small room",0.13090833
5-237499-A-4.wav,Stomach rumble,0.33786756
4-123680-A-18.wav,Water,0.35286373
3-160119-A-15.wav,Silence,0.8943086
1-61261-A-44.wav,Engine,0.15024841
1-76831-D-42.wav,Siren,0.54328066
4-99644-D-4.wav,Radio,0.23956224
3-100024-A-27.wav,Breathing,0.39592078
1-17585-A-7.wav,Animal,0.22480617
3-147965-A-12.wav,Water,0.14050509
3-203375-A-39.wav,Silence,0.7916339
5-253101-B-49.wav,Music,0.11165113
4-176914-A-23.wav,Silence,0.8577753
5-191497-A-33.wav,Silence,0.3046067
4-182368-A-12.wav,Biting,0.22896454
2-59321-A-49.wav,Vehicle,0.22217114
5-244526-A-26.wav,Speech,0.5096241
1-211527-A-20.wav,Chant,0.23235038
1-54065-A-45.wav,Vehicle,0.7106717
5-251957-A-47.wav,Vehicle,0.37406418
4-195497-A-11.wav,Water,0.35815546
2-184077-A-49.wav,Speech,0.34526372
3-127874-A-17.wav,Silence,0.32665554
1-41615-A-34.wav,Silence,0.6464672
2-123896-A-24.wav,Silence,0.23359375
1-39901-A-11.wav,"Boat, Water vehicle",0.7624013
2-82274-B-5.wav,Silence,0.33685473
5-210540-A-13.wav,Radio,0.30700067
4-170247-B-12.wav,"Inside, small room",0.15736942
1-172649-B-40.wav,Vehicle,0.20773958
2-83536-A-27.wav,Sawing,0.12640817
3-146964-A-5.wav,Music,0.18373355
3-62878-A-42.wav,Siren,0.57959795
2-7321-A-33.wav,Rustle,0.30105925
1-47709-A-16.wav,Eruption,0.20380822
2-166644-C-2.wav,Speech,0.10213331
5-233607-A-39.wav,Silence,0.80824655
3-180256-A-0.wav,Music,0.14929882
3-119120-B-48.wav,Silence,0.7930282
4-177243-A-32.wav,"Inside, small room",0.28446576
3-171281-A-6.wav,Animal,0.21497941
1-196660-A-8.wav,Vehicle,0.20984113
1-24074-A-43.wav,Music,0.55331254
4-173865-B-9.wav,Animal,0.20316349
3-126358-B-3.wav,Vehicle,0.15505503
5-220939-A-27.wav,Silence,0.60792357
5-260434-A-39.wav,Silence,0.82277817
2-144031-A-34.wav,Silence,0.7766405
2-85292-A-24.wav,Silence,0.7289238
3-70962-C-4.wav,Animal,0.23898043
3-103401-B-33.wav,Music,0.1041814
5-250629-A-37.wav,Fowl,0.27782208
1-22694-A-20.wav,Speech,0.28023106
3-116135-A-1.wav,Silence,0.4593608
5-238492-A-23.wav,Silence,0.4596546
2-18766-A-12.wav,Typing,0.26909417
1-23094-A-15.wav,Silence,0.16488202
2-62226-A-26.wav,Silence,0.24720697
2-152964-A-31.wav,Silence,0.7792143
1-977-A-39.wav,Silence,0.8522161
1-51170-A-18.wav,Water,0.42275435
2-51630-A-49.wav,Wood,0.12571867
1-54084-A-42.wav,Music,0.87339
2-54961-A-23.wav,Silence,0.36006323
2-99796-A-32.wav,Typing,0.42048925
2-102414-D-17.wav,Silence,0.43085128
4-175845-A-43.wav,Vehicle,0.2807247
3-118657-B-41.wav,Vehicle,0.75124925
3-102583-C-49.wav,Rub,0.23740467
2-102567-D-35.wav,Aircraft,0.4262107
1-36929-A-47.wav,Vehicle,0.66458553
1-85362-A-0.wav,Music,0.13160549
4-195451-A-44.wav,Engine,0.5417277
2-209473-A-25.wav,Door,0.24087438
4-156844-A-21.wav,Silence,0.37112308
3-62878-B-42.wav,Silence,0.50000584
5-259169-A-5.wav,Silence,0.82352257
4-182613-B-11.wav,Ocean,0.38900015
1-31482-B-42.wav,Siren,0.5500982
1-56380-B-5.wav,Silence,0.42867592
1-21189-A-10.wav,Vehicle,0.23726876
4-218199-G-35.wav,Speech,0.16902669
5-215449-A-47.wav,Gong,0.21918842
3-181132-A-14.wav,Silence,0.42691785
5-200334-B-1.wav,Silence,0.3190044
4-188287-A-9.wav,Silence,0.24267162
1-7057-A-12.wav,Fireworks,0.16277768
5-213836-B-9.wav,Speech,0.1563597
1-63679-A-24.wav,Silence,0.16475768
1-30344-A-0.wav,Sound effect,0.2167331
4-189838-A-22.wav,Fireworks,0.5409439
2-155801-A-11.wav,Ocean,0.34628883
5-156026-A-4.wav,Silence,0.32041335
5-259640-A-29.wav,Silence,0.7302233
5-192191-A-19.wav,Thunderstorm,0.34004578
1-27724-A-1.wav,Silence,0.5718264
4-144468-B-27.wav,Silence,0.37560531
1-80785-A-7.wav,Music,0.16992204
3-120526-A-37.wav,"Beep, bleep",0.27408996
3-144120-A-32.wav,Silence,0.5009114
1-19898-C-41.wav,Vehicle,0.64344126
2-18766-B-12.wav,Silence,0.12299371
3-115387-A-47.wav,Gong,0.16324441
1-137296-A-16.wav,Vehicle,0.24679433
2-117615-C-48.wav,Silence,0.50145227
4-165791-B-45.wav,Music,0.2180883
4-164206-A-10.wav,Water,0.68044394
5-244315-C-6.wav,Speech,0.25201792
3-142006-A-10.wav,Water,0.23824278
5-244327-A-34.wav,Silence,0.22288541
2-78381-A-46.wav,Music,0.32498664
2-50665-A-20.wav,Silence,0.42888758
5-217186-A-16.wav,Thunderstorm,0.30108878
1-69422-A-3.wav,Music,0.44406357
1-51805-C-33.wav,Silence,0.39336905
5-244315-B-6.wav,Speech,0.3753965
5-216214-A-13.wav,Whistling,0.40582752
4-154793-A-4.wav,Animal,0.27093798
4-161519-A-19.wav,Thunderstorm,0.16794895
2-104952-B-16.wav,Vehicle,0.5111135
4-67358-A-42.wav,Music,0.31320596
3-137152-A-1.wav,Silence,0.50554264
2-107228-A-44.wav,Engine,0.117964104
4-251645-B-49.wav,Vehicle,0.11678211
2-121909-A-35.wav,Vehicle,0.12325238
5-171118-A-26.wav,Speech,0.32448334
5-253101-A-49.wav,Vehicle,0.18398182
3-167096-A-31.wav,Silence,0.19698088
5-238926-A-31.wav,"Inside, small room",0.24369879
5-186924-A-12.wav,Run,0.14154807
1-39937-A-28.wav,"Inside, small room",0.10868527
4-191015-A-43.wav,"Outside, rural or natural",0.12402316
4-166661-A-10.wav,"Boat, Water vehicle",0.20378475
2-50667-A-41.wav,Vehicle,0.7354177
1-51436-A-17.wav,Water,0.35441872
2-51173-A-35.wav,Vehicle,0.5248202
5-194892-A-10.wav,Rail transport,0.2255584
4-125929-A-40.wav,Vehicle,0.45626348
5-216370-B-41.wav,Vehicle,0.39103714
1-39923-A-1.wav,Silence,0.5003343
3-177082-A-22.wav,"Boat, Water vehicle",0.16455197
2-110417-B-28.wav,Silence,0.6722359
2-73544-A-27.wav,Animal,0.13691835
4-218304-A-25.wav,"Walk, footsteps",0.2724128
1-160563-A-48.wav,Explosion,0.5919315
4-140034-A-46.wav,Music,0.6507621
1-84393-A-32.wav,Silence,0.16477002
4-156827-A-46.wav,Music,0.68275493
4-119648-B-48.wav,Explosion,0.7164915
2-128465-A-43.wav,Music,0.5458892
2-135649-B-45.wav,Vehicle,0.66519195
2-158746-D-2.wav,Vehicle,0.17452034
3-164595-A-15.wav,Silence,0.78035915
5-204352-B-13.wav,Animal,0.3203927
1-23706-A-49.wav,Rub,0.20687895
2-157488-A-6.wav,Speech,0.23069584
2-109374-A-16.wav,Vehicle,0.1685537
4-187769-A-14.wav,Animal,0.11333024
4-205526-B-23.wav,Speech,0.15765022
5-219242-B-37.wav,Alarm,0.25564882
2-88724-A-38.wav,Silence,0.14067926
4-177250-A-10.wav,Pink noise,0.3142636
5-253094-A-49.wav,Sound effect,0.1470146
2-103427-A-3.wav,Silence,0.6102256
3-108451-A-17.wav,Gurgling,0.40862182
1-76831-E-42.wav,Siren,0.3810858
1-73585-A-7.wav,Vehicle,0.51898277
1-172649-A-40.wav,Vehicle,0.21767738
3-155234-A-43.wav,Foghorn,0.13276242
5-172639-A-5.wav,Speech,0.3597453
5-202795-A-3.wav,Vehicle,0.15787287
4-130891-A-7.wav,Silence,0.18225896
2-118104-A-21.wav,Silence,0.608334
3-157187-A-12.wav,Silence,0.5822831
2-110011-A-5.wav,Silence,0.71583164
3-124376-A-3.wav,Music,0.64411277
1-26176-A-43.wav,Silence,0.75039333
4-181563-A-12.wav,Fire,0.38635197
1-155858-E-25.wav,Fireworks,0.17866147
5-117250-A-2.wav,Silence,0.82145447
5-209992-A-44.wav,Vehicle,0.16302739
4-182395-A-0.wav,Silence,0.84898555
4-208021-A-1.wav,Silence,0.57145923
2-37806-A-40.wav,Vehicle,0.6122438
3-122110-A-46.wav,Music,0.88323635
5-188606-A-33.wav,Silence,0.7503275
5-213802-A-12.wav,Steam,0.34929082
3-180977-A-0.wav,Animal,0.3588562
5-200461-B-11.wav,Ocean,0.25885224
1-155858-B-25.wav,"Outside, rural or natural",0.17973837
1-19898-A-41.wav,Vehicle,0.3947472
4-198841-A-37.wav,Alarm clock,0.61323375
4-188293-A-15.wav,Silence,0.60885495
4-175846-A-43.wav,Silence,0.4358086
4-193480-B-40.wav,Vehicle,0.5036331
5-243459-A-14.wav,Animal,0.16587842
1-33658-A-26.wav,Silence,0.36774483
1-61221-A-17.wav,Silence,0.7328739
1-15689-A-4.wav,Silence,0.3847706
3-164216-C-6.wav,Music,0.28662091
3-197435-B-22.wav,"Whack, thwack",0.19480203
5-233260-A-23.wav,Vehicle,0.17435119
5-253101-C-49.wav,Vehicle,0.15847231
1-115545-C-48.wav,Silence,0.5454953
1-211527-B-20.wav,Speech,0.3238377
3-146033-A-13.wav,Animal,0.75025856
2-209476-A-25.wav,Arrow,0.41529995
4-165823-B-41.wav,Vehicle,0.5321301
2-130978-A-21.wav,Silence,0.77538884
3-151212-A-24.wav,Silence,0.7848285
4-253649-A-6.wav,Speech,0.23242055
5-235893-A-28.wav,Silence,0.44478363
4-255371-A-47.wav,Vehicle,0.22557743
5-177957-E-40.wav,Vehicle,0.19954355
2-102414-A-17.wav,Silence,0.21958323
1-84536-A-39.wav,Silence,0.4509646
2-123712-A-33.wav,Silence,0.4941001
5-233787-A-7.wav,Music,0.7022806
5-197988-A-46.wav,Music,0.43133193
3-98193-A-46.wav,Music,0.6582244
3-156907-A-15.wav,Silence,0.7189544
4-147658-A-46.wav,Music,0.7847114
3-143929-A-10.wav,Fire,0.16231367
4-107117-A-33.wav,Music,0.1929523
1-24796-A-47.wav,Vehicle,0.43972033
3-130330-A-22.wav,Silence,0.35647172
1-43807-C-47.wav,Rumble,0.4476149
3-148297-A-37.wav,"Beep, bleep",0.44643348
3-159346-A-36.wav,Vehicle,0.68726104
1-1791-A-26.wav,Silence,0.60236984
1-69641-A-3.wav,"Roaring cats (lions, tigers)",0.12421881
4-185619-A-21.wav,Silence,0.65785325
3-111102-A-46.wav,Music,0.67874515
4-181628-A-17.wav,Water,0.41140538
3-87936-B-46.wav,Music,0.7568969
1-81269-A-3.wav,Music,0.23406832
1-23222-A-19.wav,Thunderstorm,0.4848997
4-171519-A-21.wav,Silence,0.65385187
3-70962-A-4.wav,Animal,0.36208946
1-88409-B-45.wav,Vehicle,0.39853397
4-223125-A-14.wav,Vehicle,0.12661201
4-178881-A-45.wav,Music,0.1756819
2-54086-A-43.wav,Silence,0.5177107
4-160036-B-33.wav,Silence,0.28632656
5-103418-A-2.wav,Silence,0.50866854
5-216216-A-13.wav,Whistle,0.42237228
3-148330-A-21.wav,Silence,0.80346555
1-22804-A-46.wav,Bell,0.72033423
1-115921-A-22.wav,Explosion,0.2516921
5-216370-A-41.wav,Vehicle,0.2542803
5-215447-A-47.wav,Sound effect,0.13715574
1-24524-C-19.wav,Thunderstorm,0.32582995
1-46353-A-49.wav,Snake,0.17340608
5-197446-A-7.wav,Vehicle,0.18036555
1-30709-A-23.wav,Sound effect,0.14472711
1-17092-B-27.wav,Silence,0.38195512
1-79113-A-5.wav,Silence,0.5295735
5-211197-A-24.wav,Silence,0.43060413
4-125071-A-19.wav,Silence,0.43109462
1-97392-A-0.wav,Silence,0.50772846
1-17742-A-12.wav,Patter,0.15378746
3-253084-D-2.wav,Animal,0.11463455
4-204612-A-31.wav,Silence,0.5367047
2-42101-A-43.wav,Music,0.23647115
4-186940-A-44.wav,Vehicle,0.5104796
4-194808-A-29.wav,Silence,0.646883
1-47274-A-21.wav,Silence,0.6179627
3-164216-B-6.wav,Music,0.2170056
2-108017-A-24.wav,Speech,0.23730281
3-103051-C-19.wav,Thunderstorm,0.19327387
5-249748-A-28.wav,Silence,0.54840505
2-83688-A-34.wav,Silence,0.6797785
5-235644-A-30.wav,Silence,0.70512074
5-216131-A-32.wav,"Inside, small room",0.23173548
4-149940-B-5.wav,Silence,0.28210336
5-235671-A-38.wav,Silence,0.45590502
5-243773-B-44.wav,Vehicle,0.46399504
3-152039-B-3.wav,Vehicle,0.21809728
1-46938-B-7.wav,Vehicle,0.20152779
4-167571-A-26.wav,Silence,0.53630227
1-49409-A-8.wav,Animal,0.29044518
5-237315-A-31.wav,"Inside, small room",0.11775475
5-160614-D-48.wav,Fireworks,0.6607936
3-96606-A-49.wav,Tools,0.16378735
4-143118-B-7.wav,Thunderstorm,0.1203058
5-259514-A-26.wav,Snort,0.1030647
3-150979-A-40.wav,Vehicle,0.257034
3-169907-A-29.wav,Animal,0.14203511
2-166644-A-2.wav,Animal,0.18930842
3-170851-A-31.wav,"Inside, small room",0.2202287
3-166422-A-11.wav,Pink noise,0.21276465
2-85139-A-13.wav,Wild animals,0.4152627
4-210593-A-29.wav,Snort,0.14005148
1-17367-A-10.wav,Radio,0.3458732
5-218980-A-30.wav,Silence,0.8220086
5-248341-B-6.wav,Animal,0.30802098
5-147297-A-27.wav,Radio,0.15221651
2-102852-A-11.wav,Vehicle,0.31829897
3-172922-A-48.wav,Explosion,0.41741604
2-83270-A-13.wav,Sound effect,0.25932345
3-146965-A-5.wav,Music,0.24751274
4-152958-A-18.wav,Silence,0.26861706
5-198373-A-46.wav,Music,0.78160673
5-103421-A-2.wav,Music,0.21062861
3-253084-C-2.wav,Animal,0.4949446
3-197408-B-8.wav,Vehicle,0.33590263
4-90014-A-42.wav,Music,0.9057149
3-100018-A-18.wav,Water,0.2652112
1-84704-A-39.wav,Silence,0.7171939
1-30709-B-23.wav,Animal,0.14714901
2-76408-B-22.wav,Door,0.31897187
4-132810-A-26.wav,Silence,0.49567866
1-30709-C-23.wav,Sound effect,0.24049726
1-26177-A-43.wav,Silence,0.60733265
1-61252-A-11.wav,Ocean,0.5096865
3-155642-B-11.wav,Water,0.39965254
4-195707-A-13.wav,Alarm,0.54508084
2-141563-A-39.wav,Silence,0.64359826
2-158746-C-2.wav,Animal,0.15724757
4-198360-C-49.wav,"Inside, small room",0.13556643
2-135728-A-38.wav,Silence,0.561125
5-182007-A-36.wav,Jet engine,0.6965142
1-18074-B-6.wav,Animal,0.13600467
3-166546-B-34.wav,Silence,0.68205243
3-157695-A-0.wav,"Roaring cats (lions, tigers)",0.21340577
2-122066-A-45.wav,Vehicle,0.4988971
1-60676-A-34.wav,Silence,0.7480775
2-132157-A-11.wav,"Boat, Water vehicle",0.34889036
3-119455-A-44.wav,Engine,0.39373627
3-156581-A-14.wav,Animal,0.35694736
5-219242-A-37.wav,Alarm clock,0.23221149
5-260011-A-34.wav,Silence,0.78579575
2-52085-A-4.wav,Frog,0.77030575
3-187710-A-11.wav,Silence,0.47876313
4-173865-A-9.wav,Radio,0.24278812
1-260640-B-2.wav,Animal,0.16584578
5-179860-A-43.wav,Silence,0.6896752
4-164064-C-1.wav,Silence,0.6076821
5-218981-A-30.wav,Silence,0.84374225
1-67152-A-17.wav,Silence,0.5369849
2-102581-B-29.wav,Silence,0.76343644
5-207836-A-29.wav,"Inside, small room",0.18713237
3-151089-A-30.wav,Silence,0.74847263
3-120526-B-37.wav,Alarm,0.21494521
3-125418-A-24.wav,Silence,0.41407952
3-152007-D-20.wav,Music,0.1539144
2-83667-A-34.wav,"Inside, small room",0.12586938
4-181999-A-36.wav,Jet engine,0.68638027
5-215658-B-12.wav,"Boat, Water vehicle",0.3206356
5-172299-A-5.wav,Music,0.15559389
4-188191-C-29.wav,Silence,0.4400795
5-160614-E-48.wav,Fireworks,0.65678537
3-95695-B-5.wav,Speech,0.17842361
4-182039-A-30.wav,Silence,0.8215262
1-36393-A-23.wav,Silence,0.792677
3-117883-A-37.wav,"Vehicle horn, car horn, honking",0.5339005
3-115382-A-44.wav,Vehicle,0.7136497
1-31251-A-6.wav,Speech,0.37635723
4-133047-C-5.wav,Speech,0.258617
1-45641-A-27.wav,Steam,0.12384435
4-172734-A-36.wav,Vehicle,0.7357997
5-223103-A-31.wav,Silence,0.27424353
2-116400-A-0.wav,Silence,0.27631268
2-110614-A-8.wav,Vehicle,0.32780123
2-101676-A-10.wav,Water,0.34148017
4-133047-A-5.wav,Speech,0.2996995
1-19501-A-7.wav,Silence,0.69687366
5-194899-A-3.wav,Silence,0.38231716
1-18757-A-4.wav,Speech,0.81625634
4-155650-B-24.wav,Silence,0.79636127
3-164216-A-6.wav,Music,0.196615
5-180156-A-43.wav,Vehicle,0.23055752
2-117616-A-48.wav,Explosion,0.43396023
4-164064-B-1.wav,Silence,0.6090283
1-74517-A-37.wav,Music,0.19648573
3-94342-A-25.wav,Fireworks,0.17412914
3-110913-C-7.wav,Vehicle,0.11123701
1-155858-F-25.wav,"Outside, rural or natural",0.26120827
1-34497-A-14.wav,Animal,0.3931864
5-262641-A-15.wav,Silence,0.59215176
4-119647-B-48.wav,Silence,0.4633674
1-172649-E-40.wav,Vehicle,0.2526578
2-250710-A-39.wav,Silence,0.43503562
2-109316-A-32.wav,Door,0.2046121
3-149465-A-22.wav,Fireworks,0.19597831
5-234335-A-23.wav,Breathing,0.30683416
2-50668-B-41.wav,Vehicle,0.6743142
5-200334-A-1.wav,Silence,0.30951336
4-181599-A-26.wav,Speech,0.39971462
3-141559-A-45.wav,Vehicle,0.44364315
1-85123-A-31.wav,"Inside, small room",0.16120324
3-118658-A-41.wav,Vehicle,0.5036854
4-144468-A-27.wav,"Inside, small room",0.17016856
4-192236-A-0.wav,Silence,0.21643353
3-95697-A-5.wav,Silence,0.6544148
1-208757-A-2.wav,Vehicle,0.10920219
4-154405-A-27.wav,"Inside, small room",0.17488898
4-187504-B-17.wav,Water,0.4692565
2-87780-A-33.wav,Silence,0.46842575
1-119125-A-45.wav,Vehicle,0.336965
2-188822-A-40.wav,Vehicle,0.33152628
5-213836-A-9.wav,Speech,0.11241209
5-244315-A-6.wav,Animal,0.32911423
5-156999-B-19.wav,"Heart sounds, heartbeat",0.27132088
3-163727-A-3.wav,Music,0.15382442
2-102435-A-37.wav,Silence,0.4246228
4-163609-A-16.wav,Rumble,0.10460917
3-124925-A-9.wav,Silence,0.8225692
3-159347-B-36.wav,Vehicle,0.47796088
1-17565-A-12.wav,Explosion,0.2508871
2-59241-A-35.wav,Vehicle,0.5953094
5-243448-A-14.wav,Animal,0.4327564
4-171823-A-13.wav,Sonar,0.6449079
5-189237-A-12.wav,Silence,0.48782513
2-140841-A-30.wav,Silence,0.8229637
1-58923-A-27.wav,Rub,0.191344
5-207836-B-29.wav,"Inside, small room",0.12469457
